Car_Company,Car_Model,Car_Variant,Registered_Month,Car_Resale_Price(Lakh),Car_Engine_Capacity(CC),Car_Kilometer_Driven(kms),Car_Max_Power(bhp),Car_Mileage(kmpl),Car_Model_Year,insurance,transmission_type,owner_type,fuel_type,seats,body_type,city
Honda,City,ZX,,11.2,1498.0,10.0,119.0,18.0,2023,Third Party insurance,Automatic,First Owner,Petrol,5.0,Sedan,Delhi
Tata,Safari,Storme,,4.25,2179.0,1.0,138.0,14.0,2014,Third Party insurance,Manual,Second Owner,Diesel,7.0,SUV,Delhi
Hyundai,i10,Magna,,2.3,1197.0,60.0,78.0,20.0,2009,Third Party insurance,Manual,Third Owner,Petrol,5.0,Hatchback,Delhi
Mahindra,Scorpio,S7,,9.0,2179.0,50.0,140.0,16.0,2017,Third Party insurance,Manual,First Owner,Diesel,7.0,SUV,Delhi
Audi,Q7,3.0,,15.0,2967.0,90.0,241.0,12.0,2014,Third Party insurance,Automatic,Third Owner,Diesel,7.0,SUV,Delhi
Toyota,Fortuner,4x4,,14.0,2982.0,1.0,168.0,12.0,2015,Third Party insurance,Automatic,Second Owner,Diesel,7.0,SUV,Delhi
Maruti,Alto,800,Mar,2.45,796.0,45.0,47.0,22.0,2016,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Verna,SX,Aug,9.67,1497.0,43.0,113.0,17.0,2020,Zero Dep,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Maruti,Baleno,1.2,Aug,6.26,1197.0,59.0,83.0,21.0,2019,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Alto,800,Aug,3.38,796.0,16.0,47.0,22.0,2018,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Swift,Dzire,Jul,6.01,1248.0,38.0,74.0,28.0,2018,Comprehensive,Manual,Second Owner,Diesel,5.0,Sedan,Delhi
Maruti,Ertiga,ZXI,,5.5,1373.0,90.0,93.0,16.0,2015,Third Party insurance,Manual,Second Owner,Petrol,7.0,MUV,Delhi
Maruti,Swift,Dzire,,3.5,1197.0,1.0,85.0,19.0,2016,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Maruti,SX4,S,,7.5,1248.0,90.0,88.0,23.0,2015,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Delhi
Mahindra,KUV,100,,5.0,1198.0,70.0,82.0,18.0,2018,Third Party insurance,Manual,First Owner,Petrol,6.0,Hatchback,Delhi
Hyundai,i10,Magna,,1.4,1086.0,80.0,68.0,19.0,2010,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Santro,Sportz,,5.0,1086.0,60.0,68.0,20.0,2018,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,i10,Magna,,1.4,1086.0,80.0,68.0,19.0,2010,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Volkswagen,Polo,GT,,8.0,1197.0,60.0,103.0,17.0,2019,Third Party insurance,Automatic,First Owner,Petrol,5.0,Hatchback,Delhi
Renault,Kiger,RXZ,Jun,7.68,999.0,17.0,98.0,20.0,2021,Zero Dep,Manual,First Owner,Petrol,5.0,SUV,Delhi
Hyundai,i20,Asta,Jul,5.28,1197.0,84.0,81.0,18.0,2016,Comprehensive,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,i20,Sportz,Jul,4.95,1197.0,35.0,81.0,18.0,2016,Comprehensive,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Tata,Altroz,XZ,Mar,8.17,1497.0,37.0,88.0,23.0,2021,Zero Dep,Manual,First Owner,Diesel,5.0,Hatchback,Delhi
Maruti,Baleno,1.2,Mar,5.36,1197.0,54.0,83.0,21.0,2017,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,i10,Magna,Jun,2.2,1197.0,42.0,78.0,20.0,2011,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Tata,Safari,Storme,,3.2,2179.0,1.0,138.0,14.0,2013,Third Party insurance,Manual,First Owner,Diesel,7.0,SUV,Delhi
Ford,Fiesta,1.5,,2.5,1498.0,80.0,89.0,25.0,2015,Third Party insurance,Manual,Second Owner,Diesel,5.0,Sedan,Delhi
Maruti,S-Presso,VXI,,4.5,998.0,30.0,65.0,21.0,2021,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Mercedes-Benz,GLE,250d,,32.0,2143.0,80.0,201.0,17.0,2016,Third Party insurance,Automatic,Second Owner,Diesel,5.0,SUV,Delhi
Maruti,Swift,VXI,,6.7,1197.0,20.0,88.0,22.0,2022,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Renault,Triber,RXT,,6.3,999.0,20.0,71.0,20.0,2021,Third Party insurance,Manual,Second Owner,Petrol,7.0,MUV,Delhi
Nissan,Micra,Diesel,,1.6,1461.0,90.0,63.0,23.0,2013,Third Party insurance,Manual,Second Owner,Diesel,5.0,Hatchback,Delhi
Ford,Ecosport,1.5,Jul,5.13,1499.0,93.0,110.0,15.0,2015,Comprehensive,Manual,First Owner,Petrol,5.0,SUV,Delhi
Maruti,Baleno,1.2,May,5.89,1197.0,50.0,83.0,21.0,2019,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Alto,800,Jul,3.54,796.0,25.0,47.0,24.0,2019,Comprehensive,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Swift,Dzire,Apr,6.08,1197.0,27.0,81.0,21.0,2019,Zero Dep,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Maruti,Alto,800,Jul,2.48,796.0,29.0,47.0,22.0,2014,Comprehensive,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Grand,i10,Jul,4.93,1197.0,64.0,81.0,18.0,2017,Comprehensive,Automatic,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Creta,1.6,Mar,7.17,1591.0,62.0,121.0,15.0,2016,Third Party,Manual,Second Owner,Petrol,5.0,SUV,Delhi
Maruti,Alto,800,Jun,3.43,796.0,29.0,47.0,22.0,2022,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Ciaz,ZXi,Jun,6.82,1373.0,29.0,91.0,20.0,2016,Zero Dep,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Hyundai,Creta,1.6,Jun,7.19,1591.0,54.0,121.0,15.0,2016,Comprehensive,Manual,First Owner,Petrol,5.0,SUV,Delhi
Hyundai,Grand,i10,Jul,4.51,1197.0,25.0,81.0,18.0,2017,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Honda,WR-V,i-VTEC,,7.65,1199.0,50.0,88.0,17.0,2020,Third Party insurance,Manual,Second Owner,Petrol,5.0,SUV,Delhi
Maruti,Wagon,R,,,1061.0,90.0,67.0,18.0,2008,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Santro,GLS,,,,1.0,,,1999,Third Party insurance,Manual,Third Owner,Petrol,5.0,Hatchback,Delhi
Honda,Mobilio,S,,4.8,1497.0,1.0,117.0,17.0,2016,Third Party insurance,Manual,Second Owner,Petrol,7.0,MUV,Delhi
Honda,WR-V,i-VTEC,,7.65,1199.0,50.0,88.0,17.0,2020,Third Party insurance,Manual,Second Owner,Petrol,5.0,SUV,Delhi
MG,Hector,Sharp,,19.0,1956.0,60.0,167.0,17.0,2021,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Delhi
Tata,Nexon,EV,,15.0,0.0,20.0,127.0,,2022,Third Party insurance,Automatic,First Owner,Electric,5.0,SUV,Delhi
Hyundai,i10,Magna,,2.49,1086.0,90.0,68.0,19.0,2012,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Baleno,1.2,May,4.69,1197.0,54.0,83.0,21.0,2017,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,i20,Asta,Jun,5.43,1197.0,36.0,81.0,18.0,2016,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Honda,WR-V,i-VTEC,Mar,5.44,1199.0,1.0,88.0,17.0,2017,Third Party,Manual,First Owner,Petrol,5.0,SUV,Delhi
Toyota,Etios,VX,Jan,2.6,1496.0,57.0,88.0,17.0,2011,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Honda,City,i,Jul,7.84,1497.0,48.0,117.0,17.0,2016,Zero Dep,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Ford,Freestyle,Flair,,7.0,1194.0,20.0,94.0,18.0,2020,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Eeco,7,,4.3,1196.0,30.0,73.0,15.0,2018,Third Party insurance,Manual,First Owner,Petrol,7.0,Minivans,Delhi
Maruti,Vitara,Brezza,,5.65,1248.0,1.0,88.0,24.0,2016,Third Party insurance,Manual,Second Owner,Diesel,5.0,SUV,Gurgaon
Volkswagen,Polo,Diesel,,3.4,1199.0,80.0,73.0,22.0,2013,Third Party insurance,Manual,First Owner,Diesel,5.0,Hatchback,Delhi
Hyundai,i20,1.2,,1.92,1197.0,30.0,80.0,18.0,2010,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Baleno,1.2,,4.6,1197.0,60.0,83.0,21.0,2016,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Wagon,R,,3.25,998.0,60.0,67.0,18.0,2013,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Gurgaon
Honda,Amaze,VX,,7.22,1199.0,40.0,88.0,19.0,2020,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Hyundai,Tucson,2.0,Mar,11.98,1995.0,86.0,182.0,18.0,2018,Comprehensive,Manual,Second Owner,Diesel,5.0,SUV,Delhi
Toyota,Etios,VX,Apr,2.14,1496.0,66.0,88.0,17.0,2011,Comprehensive,Manual,Second Owner,Petrol,5.0,Sedan,Delhi
Renault,KWID,RXL,Nov,3.8,799.0,31.0,53.0,22.0,2020,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Grand,i10,Jul,3.89,1197.0,48.0,82.0,18.0,2016,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Creta,1.6,Sept,9.87,1582.0,57.0,126.0,17.0,2018,Comprehensive,Automatic,First Owner,Diesel,5.0,SUV,Delhi
Maruti,Baleno,1.2,Mar,6.05,1197.0,44.0,83.0,21.0,2019,Comprehensive,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Creta,1.6,Apr,9.91,1591.0,87.0,121.0,13.0,2017,Comprehensive,Automatic,First Owner,Petrol,5.0,SUV,Delhi
Hyundai,Verna,VTVT,Mar,9.91,1591.0,45.0,121.0,17.0,2018,Third Party,Automatic,First Owner,Petrol,5.0,Sedan,Delhi
Maruti,S-Presso,VXI,Jul,4.72,998.0,22.0,58.0,,2021,Third Party,Manual,First Owner,CNG,4.0,Hatchback,Delhi
Hyundai,Verna,VTVT,Oct,9.06,1591.0,37.0,121.0,17.0,2017,Zero Dep,Automatic,First Owner,Petrol,5.0,Sedan,Delhi
Maruti,Wagon,R,,5.0,998.0,30.0,67.0,21.0,2021,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Wagon,R,,1.7,1061.0,60.0,67.0,18.0,2009,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Honda,WR-V,i-DTEC,,7.5,1498.0,80.0,98.0,25.0,2018,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Delhi
Audi,Q5,2.0,,15.5,1968.0,1.0,174.0,14.0,2014,Third Party insurance,Automatic,First Owner,Diesel,5.0,SUV,Delhi
Hyundai,i20,Sportz,,3.5,1396.0,70.0,88.0,22.0,2014,Third Party insurance,Manual,First Owner,Diesel,5.0,Hatchback,Delhi
Maruti,Ritz,LXI,,1.82,1197.0,1.0,85.0,21.0,2011,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Chevrolet,Beat,LS,,1.45,1199.0,80.0,79.0,18.0,2012,Third Party insurance,Manual,Third Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Zen,Estilo,Jul,1.45,998.0,35.0,67.0,19.0,2010,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Ciaz,ZXi,Oct,6.24,1373.0,60.0,91.0,20.0,2016,Comprehensive,Manual,Second Owner,Petrol,5.0,Sedan,Delhi
Hyundai,Grand,i10,Nov,5.9,1197.0,26.0,81.0,18.0,2019,Zero Dep,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,i20,1.2,Apr,6.24,1197.0,38.0,81.0,18.0,2018,Comprehensive,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Creta,1.6,Mar,10.76,1591.0,58.0,121.0,14.0,2019,Comprehensive,Automatic,First Owner,Petrol,5.0,SUV,Delhi
Mahindra,XUV500,W7,Sept,11.81,2179.0,63.0,152.0,15.0,2019,Comprehensive,Automatic,First Owner,Diesel,7.0,SUV,Delhi
Maruti,Ciaz,VXi,Nov,5.77,1373.0,50.0,91.0,20.0,2016,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Hyundai,Creta,1.6,Aug,8.65,1591.0,44.0,121.0,15.0,2017,Comprehensive,Manual,First Owner,Petrol,5.0,SUV,Delhi
Ford,Ecosport,1.5,Jun,5.89,1498.0,48.0,98.0,22.0,2017,Comprehensive,Manual,First Owner,Diesel,5.0,SUV,Delhi
Hyundai,Grand,i10,Aug,4.35,1197.0,76.0,81.0,18.0,2017,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Baleno,Sigma,Apr,5.37,1197.0,36.0,81.0,21.0,2021,Third Party,Manual,Third Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Swift,LXI,,4.5,1197.0,90.0,83.0,20.0,2017,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,i20,Sportz,,4.0,1396.0,70.0,88.0,22.0,2014,Third Party insurance,Manual,First Owner,Diesel,5.0,Hatchback,Delhi
Nissan,Micra,Diesel,,1.8,1461.0,1.0,63.0,23.0,2013,Third Party insurance,Manual,Second Owner,Diesel,5.0,Hatchback,Delhi
Maruti,Ertiga,VXI,,6.15,1373.0,90.0,80.0,22.0,2014,Third Party insurance,Manual,First Owner,CNG,7.0,MUV,Delhi
Hyundai,Creta,1.6,,9.3,1591.0,40.0,121.0,15.0,2018,Third Party insurance,Manual,First Owner,Petrol,5.0,SUV,Delhi
Hyundai,Santro,Xing,,2.3,1086.0,60.0,62.0,17.0,2013,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Chevrolet,Beat,LS,,1.45,1199.0,80.0,79.0,18.0,2012,Third Party insurance,Manual,Third Owner,Petrol,5.0,Hatchback,Delhi
Ford,Freestyle,Titanium,Sept,5.39,1194.0,46.0,94.0,19.0,2018,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Grand,i10,Feb,4.24,1197.0,33.0,82.0,18.0,2015,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Honda,Amaze,S,Jun,4.01,1198.0,46.0,86.0,15.0,2014,Comprehensive,Automatic,First Owner,Petrol,5.0,Sedan,Delhi
Tata,Altroz,XZ,Feb,8.42,1497.0,33.0,88.0,23.0,2021,Zero Dep,Manual,First Owner,Diesel,5.0,Hatchback,Delhi
Maruti,Vitara,Brezza,May,6.82,1248.0,42.0,88.0,24.0,2018,Zero Dep,Manual,First Owner,Diesel,5.0,SUV,Delhi
Toyota,Corolla,Altis,Jun,8.61,1798.0,59.0,138.0,14.0,2015,Third Party,Automatic,Second Owner,Petrol,5.0,Sedan,Delhi
Maruti,Swift,VVT,Jun,3.56,1197.0,87.0,81.0,22.0,2014,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Renault,Duster,Petrol,Jun,6.38,1598.0,59.0,102.0,13.0,2017,Third Party,Manual,Second Owner,Petrol,5.0,SUV,Delhi
Maruti,Swift,LXI,Jun,4.65,1197.0,53.0,81.0,21.0,2018,Third Party,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Tata,Tiago,1.2,Jul,4.6,1199.0,70.0,84.0,23.0,2018,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Jeep,Compass,2.0,Jun,12.77,1956.0,54.0,170.0,17.0,2019,Comprehensive,Manual,Second Owner,Diesel,5.0,SUV,Delhi
Chevrolet,Beat,LS,,1.45,1199.0,80.0,79.0,18.0,2012,Third Party insurance,Manual,Third Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Ritz,VXi,,2.4,1197.0,50.0,85.0,18.0,2013,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Wagon,R,,1.75,1061.0,90.0,67.0,18.0,2009,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Tata,Nexon,1.2,,7.5,1198.0,40.0,108.0,17.0,2019,Third Party insurance,Manual,First Owner,Petrol,5.0,SUV,Delhi
Honda,Amaze,E,,3.0,1198.0,90.0,86.0,17.0,2017,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Maruti,Zen,Estilo,Aug,1.65,998.0,75.0,67.0,26.0,2011,Comprehensive,Manual,First Owner,CNG,5.0,Hatchback,Delhi
Maruti,Alto,800,Feb,2.43,796.0,29.0,47.0,22.0,2016,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Alto,800,Apr,3.35,796.0,26.0,47.0,33.0,2019,Zero Dep,Manual,Second Owner,CNG,5.0,Hatchback,Delhi
Hyundai,i20,Magna,Dec,5.38,1197.0,29.0,81.0,18.0,2016,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Alto,LXi,May,1.56,796.0,24.0,46.0,19.0,2010,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Zen,Estilo,Dec,1.56,998.0,17.0,67.0,19.0,2010,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Honda,Amaze,S,May,3.76,1198.0,1.0,86.0,18.0,2015,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Honda,Amaze,S,May,3.69,1198.0,38.0,86.0,18.0,2014,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Maruti,Swift,VXI,Jan,6.16,1197.0,34.0,88.0,22.0,2018,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,i10,Sportz,Sept,2.34,1197.0,67.0,78.0,20.0,2011,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Santro,Xing,Apr,1.49,1086.0,70.0,62.0,17.0,2011,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Swift,LXI,,4.5,1197.0,90.0,83.0,20.0,2017,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Omni,MPI,,2.88,796.0,60.0,34.0,16.0,2015,Third Party insurance,Manual,Second Owner,Petrol,5.0,Minivans,Delhi
Hyundai,i10,Era,,1.4,1086.0,1.0,68.0,19.0,2009,Third Party insurance,Manual,Third Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,i10,Era,,1.55,1086.0,70.0,68.0,19.0,2011,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,i20,1.2,,1.45,1197.0,1.0,80.0,17.0,2010,Third Party insurance,Manual,Third Owner,Petrol,5.0,Hatchback,Delhi
Mahindra,XUV500,W6,,4.75,2179.0,1.0,140.0,15.0,2014,Third Party insurance,Manual,First Owner,Diesel,7.0,SUV,Delhi
Maruti,Celerio,ZXI,Jan,4.88,998.0,40.0,65.0,26.0,2018,Third Party,Automatic,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Verna,1.6,Jun,3.24,1591.0,63.0,121.0,17.0,2011,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Kia,Seltos,GTX,Dec,13.37,1353.0,94.0,138.0,16.0,2020,Zero Dep,Automatic,First Owner,Petrol,5.0,SUV,Delhi
Maruti,Swift,Dzire,Aug,3.6,1197.0,46.0,88.0,22.0,2014,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Maruti,Celerio,ZXI,Apr,4.46,998.0,73.0,67.0,23.0,2016,Comprehensive,Automatic,First Owner,Petrol,5.0,Hatchback,Delhi
Ford,Freestyle,Titanium,Jan,6.61,1194.0,30.0,94.0,19.0,2021,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Baleno,Delta,Mar,6.34,1197.0,22.0,81.0,21.0,2020,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Honda,Amaze,S,,4.9,1198.0,70.0,86.0,17.0,2018,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Ford,Freestyle,Trend,,5.5,1194.0,60.0,94.0,19.0,2019,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
MG,Hector,Sharp,,20.9,1956.0,10.0,167.0,,2022,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Delhi
Tata,Altroz,XE,,5.8,1199.0,40.0,86.0,19.0,2021,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Kia,Sonet,1.5,,15.0,1493.0,10.0,113.0,,2022,Third Party insurance,Automatic,First Owner,Diesel,5.0,SUV,Delhi
Honda,City,1.5,,2.75,1497.0,90.0,118.0,16.0,2009,Third Party insurance,Automatic,Second Owner,Petrol,5.0,Sedan,Delhi
Tata,Tiago,1.2,,4.44,1199.0,50.0,84.0,23.0,2019,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Mercedes-Benz,GLC,220d,,53.0,1950.0,50.0,194.0,,2020,Third Party insurance,Automatic,Second Owner,Diesel,5.0,SUV,Delhi
Maruti,Baleno,1.2,Aug,5.81,1197.0,25.0,83.0,21.0,2016,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Swift,VXI,Aug,4.93,1197.0,69.0,88.0,22.0,2017,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Grand,i10,Jan,3.97,1197.0,42.0,82.0,18.0,2015,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Tata,Nexon,1.2,,9.0,1198.0,70.0,108.0,17.0,2019,Third Party insurance,Automatic,First Owner,Petrol,5.0,SUV,Delhi
Maruti,Baleno,1.2,,4.3,1197.0,60.0,83.0,21.0,2016,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Maruti,SX4,ZXI,,1.51,1586.0,1.0,103.0,15.0,2009,Third Party insurance,Manual,Third Owner,Petrol,5.0,Sedan,Gurgaon
Hyundai,Venue,SX,,8.5,1197.0,20.0,81.0,,2022,Third Party insurance,Manual,Second Owner,Petrol,5.0,SUV,Delhi
Hyundai,i10,Era,,1.8,1086.0,80.0,68.0,19.0,2009,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Gurgaon
Maruti,Alto,LXi,,2.0,796.0,60.0,46.0,19.0,2012,Third Party insurance,Manual,Third Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Wagon,R,,2.55,998.0,80.0,58.0,26.0,2015,Third Party insurance,Manual,First Owner,CNG,5.0,Hatchback,Delhi
Renault,Duster,85PS,Jan,3.75,1461.0,50.0,83.0,20.0,2014,Comprehensive,Manual,First Owner,Diesel,5.0,SUV,Delhi
Maruti,Alto,K10,Dec,1.67,998.0,60.0,65.0,24.0,2010,Comprehensive,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Kia,Carens,Prestige,May,11.86,1497.0,8.0,113.0,,2022,Comprehensive,Manual,First Owner,Petrol,7.0,MUV,Delhi
Honda,City,i,Dec,7.43,1497.0,67.0,117.0,18.0,2017,Comprehensive,Automatic,Second Owner,Petrol,5.0,Sedan,Delhi
Maruti,Alto,800,Feb,3.3,796.0,17.0,47.0,22.0,2018,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Ignis,Sigma,Jun,5.42,1197.0,4.0,81.0,20.0,2022,Third Party,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Wagon,R,Oct,2.77,998.0,1.0,67.0,20.0,2014,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Baleno,Zeta,Jan,7.35,1197.0,23.0,81.0,21.0,2020,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Grand,i10,Dec,4.48,1197.0,20.0,82.0,18.0,2016,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Grand,i10,,4.5,1186.0,40.0,73.0,24.0,2018,Third Party insurance,Manual,First Owner,Diesel,5.0,Hatchback,Delhi
Hyundai,i20,Magna,,4.9,1197.0,50.0,81.0,18.0,2015,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Mercedes-Benz,GLC,220d,,54.0,1950.0,50.0,194.0,,2020,Third Party insurance,Automatic,Second Owner,Diesel,5.0,SUV,Delhi
Honda,City,i-VTEC,,9.0,1497.0,50.0,117.0,18.0,2019,Third Party insurance,Automatic,First Owner,Petrol,5.0,Sedan,Delhi
Tata,Hexa,XT,,10.5,2179.0,30.0,153.0,17.0,2018,Third Party insurance,Manual,First Owner,Diesel,7.0,SUV,Delhi
Hyundai,Grand,i10,,3.6,1197.0,50.0,82.0,18.0,2017,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Tata,Indigo,LX,,3.5,1405.0,70.0,69.0,19.0,2016,Third Party insurance,Manual,First Owner,Diesel,5.0,Sedan,Delhi
Hyundai,i20,Active,Dec,6.26,1197.0,58.0,81.0,17.0,2018,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Ignis,1.2,Apr,5.18,1197.0,64.0,81.0,20.0,2018,Zero Dep,Automatic,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,i20,Sportz,Oct,4.57,1197.0,66.0,81.0,18.0,2014,Comprehensive,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Maruti,Swift,Dzire,Aug,6.2,1197.0,52.0,81.0,21.0,2020,Zero Dep,Manual,Second Owner,Petrol,5.0,Sedan,Delhi
Maruti,Baleno,1.2,Apr,6.64,1197.0,37.0,83.0,21.0,2019,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Grand,i10,Nov,4.46,1197.0,19.0,82.0,18.0,2016,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
Tata,Harrier,XZA,Sept,15.88,1956.0,88.0,167.0,14.0,2021,Zero Dep,Automatic,First Owner,Diesel,5.0,SUV,Delhi
Toyota,Etios,Liva,Nov,2.78,1197.0,35.0,78.0,18.0,2011,Third Party,Manual,Second Owner,Petrol,5.0,Hatchback,Delhi
Hyundai,Verna,1.6,Aug,3.46,1591.0,40.0,121.0,17.0,2011,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Delhi
Maruti,Swift,LXI,Jul,3.03,1197.0,45.0,88.0,22.0,2012,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Delhi
